timestamp,action,neg,neu,pos,SlowD,SlowK,SMA,MACD,MACD_Hist,MACD_Signal
2000-12-20,1.0,0.11699999999999999,0.7929999999999999,0.09,7.2018,9.5626,186.0703,-10.534,-2.4392,-8.0948
2000-12-21,0.0,0.076,0.812,0.11199999999999999,11.713,4.9703,189.2013,-9.9983,-2.5133,-7.485
2000-12-22,1.0,0.06,0.887,0.053,19.9479,7.0724,192.705,-9.2407,-2.384,-6.8567
2000-12-26,0.0,0.081,0.85,0.069,27.0888,23.0962,195.329,-8.6267,-2.366,-6.2607
2000-12-27,0.0,0.09,0.8079999999999999,0.102,23.2862,29.6752,197.684,-7.5791,-1.9099,-5.6692
2000-12-28,0.0,0.061,0.863,0.076,14.5168,28.495,199.114,-7.3159,-2.1241,-5.1917
2000-12-29,0.0,0.095,0.847,0.059000000000000004,11.599,11.6884,201.019,-6.9244,-2.2637,-4.6607
2001-01-02,0.0,0.09,0.8240000000000001,0.087,21.2266,3.3671,204.085,-6.1091,-2.0144,-4.0948
2001-01-03,1.0,0.063,0.863,0.07400000000000001,38.7802,19.7415,206.383,-5.5407,-1.9496,-3.5912
2001-01-04,1.0,0.065,0.873,0.062,47.5902,40.5711,208.335,-4.5036,-1.3998,-3.1038
2001-01-05,0.0,0.099,0.823,0.078,43.6205,56.028,210.354,-3.8646,-1.1108,-2.7539
2001-01-08,0.0,0.06,0.8370000000000001,0.10300000000000001,30.433,46.1715,211.389,-3.6598,-1.1836,-2.4762
2001-01-09,1.0,0.063,0.88,0.057,28.9743,28.662,212.162,-3.7962,-1.616,-2.1803
2001-01-10,0.0,0.057,0.88,0.063,41.0611,16.4656,213.825,-3.5068,-1.7305,-1.7763
2001-01-11,1.0,0.107,0.825,0.068,60.2842,41.7954,215.216,-2.6741,-1.3304,-1.3436
2001-01-12,0.0,0.126,0.7829999999999999,0.091,63.8155,64.9223,216.765,-1.8146,-0.8036,-1.011
2001-01-16,0.0,0.055999999999999994,0.868,0.076,53.847,74.1349,217.616,-1.2257,-0.4156,-0.8101
2001-01-17,0.0,0.055,0.8690000000000001,0.076,42.4229,52.3893,217.497,-1.4236,-0.7174,-0.7062
2001-01-18,1.0,0.064,0.863,0.07200000000000001,36.5481,35.0169,218.039,-1.4345,-0.9076,-0.5269
2001-01-19,1.0,0.067,0.8540000000000001,0.079,43.4105,39.8624,218.817,-0.8441,-0.5441,-0.3
2001-01-22,0.0,0.061,0.8540000000000001,0.085,50.831,34.765,219.014,-0.8969,-0.733,-0.164
2001-01-23,1.0,0.09,0.818,0.091,64.9009,55.6042,219.466,-0.6163,-0.6356,0.0193
2001-01-24,0.0,0.099,0.804,0.09699999999999999,64.9478,62.1238,219.147,-0.4334,-0.6116,0.1782
2001-01-25,0.0,0.07,0.851,0.079,63.8536,76.9746,219.433,-0.6916,-1.0226,0.3311
2001-01-26,0.0,0.09699999999999999,0.7809999999999999,0.12300000000000001,58.5759,55.745,220.214,-0.3218,-0.9085,0.5867
2001-01-29,1.0,0.055,0.879,0.066,60.7617,58.8412,220.456,-0.2482,-1.0621,0.8138
2001-01-30,0.0,0.07200000000000001,0.875,0.053,59.9548,61.1416,221.446,0.0254,-1.054,1.0793
2001-01-31,0.0,0.09,0.7959999999999999,0.113,52.0671,62.3023,222.738,0.3946,-0.9483,1.3428
2001-02-01,0.0,0.07200000000000001,0.84,0.08900000000000001,40.258,56.4205,223.513,0.408,-1.1719,1.5799
2001-02-02,0.0,0.11199999999999999,0.778,0.11,28.7182,37.4785,224.345,0.7624,-1.1105,1.8729
2001-02-05,0.0,0.084,0.826,0.09,25.0108,26.8749,225.024,0.9765,-1.174,2.1505
2001-02-06,1.0,0.065,0.8170000000000001,0.11900000000000001,27.8245,21.8012,225.461,1.3109,-1.1331,2.444
2001-02-07,0.0,0.068,0.86,0.073,31.4125,26.3561,226.391,2.3194,-0.4078,2.7273
2001-02-08,0.0,0.096,0.836,0.069,40.0375,35.3162,225.945,2.4591,-0.3702,2.8292
2001-02-09,0.0,0.115,0.821,0.064,52.8078,32.5651,225.556,2.7868,-0.135,2.9218
2001-02-12,1.0,0.077,0.862,0.061,70.4709,52.2313,225.017,3.3102,0.3547,2.9555
2001-02-13,0.0,0.064,0.838,0.098,82.3524,73.6269,224.299,3.3446,0.4778,2.8668
2001-02-14,0.0,0.086,0.7959999999999999,0.11699999999999999,86.1956,85.5546,223.245,3.0528,0.3054,2.7474
2001-02-15,1.0,0.10400000000000001,0.7859999999999999,0.11,83.3346,87.8757,222.09,2.7102,0.0392,2.6711
2001-02-16,0.0,0.09699999999999999,0.845,0.057999999999999996,79.5619,85.1566,221.144,2.5187,-0.1426,2.6613
2001-02-20,0.0,0.121,0.78,0.099,76.0113,76.9716,220.5627,2.1663,-0.5306,2.6969
2001-02-21,1.0,0.1,0.8240000000000001,0.076,72.7014,76.5575,220.6577,2.0067,-0.8229,2.8296
2001-02-22,0.0,0.08199999999999999,0.825,0.09300000000000001,63.9034,74.5048,220.6277,1.8726,-1.1627,3.0353
2001-02-23,0.0,0.083,0.835,0.08199999999999999,49.6643,67.0418,221.0217,1.9613,-1.3646,3.3259
2001-02-26,1.0,0.094,0.8420000000000001,0.064,35.5933,50.1636,220.8477,2.1733,-1.4937,3.6671
2001-02-27,0.0,0.10300000000000001,0.8029999999999999,0.094,23.8381,31.7875,221.2607,2.7107,-1.3299,4.0405
2001-02-28,0.0,0.061,0.8590000000000001,0.081,22.4911,24.8287,221.3677,2.9538,-1.4192,4.373
2001-03-01,1.0,0.099,0.8059999999999999,0.095,31.6538,14.898,221.9667,3.2762,-1.4516,4.7278
2001-03-02,1.0,0.07,0.858,0.07200000000000001,47.5865,27.7465,223.0157,3.8173,-1.2734,5.0907
2001-03-05,1.0,0.081,0.856,0.064,58.5558,52.3168,224.0777,4.5245,-0.8845,5.409
2001-03-06,1.0,0.10400000000000001,0.784,0.11199999999999999,53.6098,62.6963,224.5151,4.9189,-0.7112,5.6302
2001-03-07,0.0,0.064,0.879,0.057,41.2318,60.6542,224.266,4.9838,-0.8242,5.808
2001-03-08,0.0,0.076,0.855,0.07,25.708,37.4789,223.929,5.2202,-0.7938,6.014
2001-03-09,0.0,0.08199999999999999,0.8440000000000001,0.075,24.415,25.5623,223.336,5.3015,-0.911,6.2125
2001-03-12,0.0,0.12300000000000001,0.7879999999999999,0.08900000000000001,36.5857,14.0829,223.25,6.0336,-0.4066,6.4402
2001-03-13,1.0,0.094,0.8320000000000001,0.07400000000000001,60.2057,33.5999,222.815,6.5811,0.0392,6.5419
2001-03-14,1.0,0.075,0.846,0.079,77.6152,62.0742,222.095,7.0924,0.5604,6.5321
2001-03-15,0.0,0.08900000000000001,0.8290000000000001,0.08199999999999999,85.7839,84.943,220.882,7.196,0.804,6.392
2001-03-16,0.0,0.059000000000000004,0.866,0.075,86.0501,85.8285,219.663,6.9424,0.7515,6.191
2001-03-19,1.0,0.08900000000000001,0.838,0.073,86.9441,86.5803,218.632,6.5769,0.5738,6.0031
2001-03-20,0.0,0.081,0.8290000000000001,0.09,81.9412,85.7415,217.325,6.2082,0.3485,5.8597
2001-03-21,0.0,0.08800000000000001,0.815,0.09699999999999999,71.7855,88.5106,216.175,5.9791,0.2066,5.7725
2001-03-22,1.0,0.087,0.8390000000000001,0.07400000000000001,56.569,71.5715,215.082,5.9155,0.1946,5.7209
2001-03-23,1.0,0.076,0.875,0.049,49.0431,55.2745,214.1965,5.8642,0.192,5.6723
2001-03-26,0.0,0.075,0.828,0.09699999999999999,49.975,42.8611,213.2515,5.9029,0.2787,5.6243
2001-03-27,1.0,0.098,0.828,0.073,60.5955,48.9936,212.327,5.9225,0.3679,5.5546
2001-03-28,0.0,0.08800000000000001,0.85,0.063,72.646,58.0702,211.59,6.0598,0.5972,5.4626
2001-03-29,0.0,0.062,0.8640000000000001,0.07400000000000001,83.6085,74.7225,210.785,6.203,0.8897,5.3133
2001-03-30,0.0,0.1,0.845,0.054000000000000006,87.345,85.1452,210.037,6.0206,0.9297,5.0909
2001-04-02,0.0,0.068,0.862,0.07,84.776,90.9579,209.0259,5.5678,0.7093,4.8585
2001-04-03,0.0,0.111,0.807,0.08199999999999999,77.3642,85.9319,208.3849,5.3834,0.7022,4.6812
2001-04-04,0.0,0.081,0.847,0.07200000000000001,71.803,77.4383,207.2679,5.2418,0.7362,4.5056
2001-04-05,1.0,0.081,0.873,0.046,69.9373,68.7224,206.2589,5.2424,0.9208,4.3216
2001-04-06,0.0,0.1,0.813,0.087,73.5513,69.2482,204.2734,5.0717,0.9803,4.0914
2001-04-09,0.0,0.073,0.861,0.067,78.7908,71.8413,202.6934,5.0301,1.1838,3.8463
2001-04-10,1.0,0.09,0.816,0.094,85.4745,79.5644,201.4569,4.9389,1.3885,3.5503
2001-04-11,0.0,0.10800000000000001,0.8320000000000001,0.06,91.1926,84.9667,200.1899,4.7583,1.5551,3.2032
2001-04-12,1.0,0.087,0.843,0.069,94.9828,91.8924,198.8909,4.5838,1.7694,2.8144
2001-04-16,0.0,0.06,0.841,0.1,87.7443,96.7189,197.2039,3.9615,1.5894,2.3721
2001-04-17,0.0,0.052000000000000005,0.8859999999999999,0.062,69.7102,96.3371,195.473,3.2451,1.2703,1.9748
2001-04-18,1.0,0.066,0.875,0.059000000000000004,43.3852,70.177,193.948,2.3811,0.724,1.6572
2001-04-19,1.0,0.111,0.802,0.087,31.8856,42.6165,192.859,1.9005,0.4243,1.4762
2001-04-20,0.0,0.12300000000000001,0.804,0.073,39.2664,17.362,192.124,1.4071,0.037,1.3701
2001-04-23,0.0,0.135,0.805,0.06,61.9048,35.6784,192.069,1.6558,0.295,1.3608
2001-04-24,0.0,0.085,0.831,0.084,78.3582,64.7589,192.031,1.7864,0.4993,1.2871
2001-04-25,1.0,0.08800000000000001,0.878,0.034,81.2841,85.2771,191.64,1.6123,0.4501,1.1623
2001-04-26,0.0,0.09,0.823,0.087,76.6972,85.0385,191.132,1.4055,0.3557,1.0498
2001-04-27,1.0,0.11,0.8270000000000001,0.063,68.0611,73.5367,190.676,1.2788,0.318,0.9608
2001-04-30,0.0,0.062,0.861,0.077,64.5105,71.5163,190.502,1.1607,0.2793,0.8813
2001-05-01,0.0,0.081,0.856,0.063,60.2772,59.1304,190.384,1.1732,0.3617,0.8115
2001-05-02,1.0,0.09,0.8170000000000001,0.09300000000000001,66.0793,62.8847,189.748,1.0601,0.339,0.7211
2001-05-03,0.0,0.055999999999999994,0.8740000000000001,0.069,72.5955,58.8164,189.305,1.1132,0.4769,0.6363
2001-05-04,1.0,0.08800000000000001,0.8340000000000001,0.077,78.907,76.5366,188.906,0.9519,0.4348,0.5171
2001-05-07,0.0,0.077,0.841,0.08199999999999999,79.3163,82.4334,188.313,0.9389,0.5305,0.4084
2001-05-08,0.0,0.139,0.784,0.077,78.2871,77.7509,187.79,0.7284,0.4527,0.2758
2001-05-09,0.0,0.096,0.8340000000000001,0.07,83.2826,77.7646,187.092,0.494,0.3314,0.1626
2001-05-10,0.0,0.075,0.866,0.059000000000000004,83.9896,79.3456,186.6618,0.3454,0.2657,0.0798
2001-05-11,0.0,0.111,0.789,0.1,75.4425,92.7375,186.1108,0.2557,0.2423,0.0134
2001-05-14,0.0,0.125,0.7909999999999999,0.083,63.0842,79.8858,185.3798,-0.0877,-0.0405,-0.0472
2001-05-15,0.0,0.11199999999999999,0.805,0.083,56.9476,53.7042,185.0418,-0.4014,-0.3643,-0.0371
2001-05-16,1.0,0.077,0.8390000000000001,0.084,65.3988,55.6625,185.2248,-0.3806,-0.4346,0.054
2001-05-17,0.0,0.106,0.799,0.095,67.3677,61.4761,185.3338,-0.3323,-0.4949,0.1626
2001-05-18,0.0,0.115,0.8059999999999999,0.079,65.3639,79.0579,185.0688,-0.5233,-0.8097,0.2864
2001-05-21,0.0,0.051,0.893,0.055999999999999994,51.5077,61.5693,185.4748,-0.3553,-0.8441,0.4888
2001-05-22,0.0,0.075,0.841,0.085,41.3102,55.4647,185.8488,-0.3872,-1.087,0.6998
2001-05-23,0.0,0.079,0.848,0.073,31.0808,37.4891,186.5938,-0.1992,-1.1708,0.9715
2001-05-24,0.0,0.063,0.87,0.067,28.9171,30.9769,187.3146,-0.0713,-1.3356,1.2642
2001-05-25,0.0,0.10300000000000001,0.83,0.068,28.7326,24.7765,188.1541,0.3208,-1.2773,1.5981
2001-05-29,0.0,0.10400000000000001,0.8009999999999999,0.095,30.2992,30.9978,188.9491,0.7749,-1.1425,1.9174
2001-05-30,0.0,0.098,0.825,0.077,27.0133,30.4236,189.4541,1.0664,-1.1367,2.2031
2001-05-31,0.0,0.107,0.81,0.083,24.9594,29.4761,190.1431,1.3077,-1.1795,2.4872
2001-06-01,1.0,0.099,0.812,0.08900000000000001,22.5414,21.1403,190.8711,1.6884,-1.0937,2.7821
2001-06-04,0.0,0.086,0.804,0.11,27.8026,24.2619,191.6636,2.273,-0.7825,3.0555
2001-06-05,0.0,0.075,0.866,0.06,32.0052,22.2221,192.0391,2.7071,-0.5441,3.2512
2001-06-06,0.0,0.079,0.862,0.059000000000000004,39.396,36.9238,191.8352,3.0028,-0.3844,3.3872
2001-06-07,1.0,0.083,0.815,0.102,45.427,36.8698,191.4028,3.1818,-0.3015,3.4833
2001-06-08,0.0,0.13,0.792,0.079,58.7853,44.3943,190.9312,3.2738,-0.2848,3.5586
2001-06-11,0.0,0.084,0.82,0.096,75.0084,55.0169,190.5527,3.4506,-0.1792,3.6299
2001-06-12,0.0,0.114,0.8079999999999999,0.079,86.5387,76.9448,190.2407,3.6297,-0.045,3.6747
2001-06-13,0.0,0.096,0.85,0.054000000000000006,90.8456,93.0636,190.0007,3.8238,0.1379,3.6859
2001-06-14,0.0,0.109,0.82,0.071,81.8768,89.6077,189.2217,3.7135,0.0621,3.6514
2001-06-15,1.0,0.08900000000000001,0.8590000000000001,0.052000000000000005,70.3457,89.8657,188.6962,3.5706,-0.0653,3.6359
2001-06-18,0.0,0.091,0.831,0.078,53.7838,66.1572,188.1897,3.3939,-0.2584,3.6522
2001-06-19,0.0,0.098,0.833,0.069,50.8688,55.0141,187.7452,3.2645,-0.4523,3.7168
2001-06-20,1.0,0.076,0.865,0.059000000000000004,54.2639,40.1802,187.7461,3.4229,-0.407,3.8299
2001-06-21,1.0,0.121,0.8170000000000001,0.062,64.7214,57.4122,187.6305,3.6533,-0.2784,3.9316
2001-06-22,0.0,0.08,0.8320000000000001,0.08800000000000001,65.3217,65.1992,187.5365,3.8438,-0.1574,4.0012
2001-06-25,1.0,0.1,0.8079999999999999,0.092,62.502,71.5529,187.6765,4.0433,0.0027,4.0406
2001-06-26,0.0,0.063,0.879,0.057999999999999996,52.3687,59.2131,187.8025,4.1749,0.135,4.0399
2001-06-27,0.0,0.092,0.852,0.055999999999999994,46.641,56.7398,187.6995,4.2273,0.2211,4.0062
2001-06-28,0.0,0.08900000000000001,0.831,0.079,41.4902,41.1531,187.7195,4.479,0.5281,3.9509
2001-06-29,0.0,0.068,0.873,0.059000000000000004,41.3254,42.03,187.381,4.5289,0.7101,3.8189
2001-07-02,1.0,0.062,0.833,0.105,44.0666,41.2875,187.099,4.565,0.9237,3.6413
2001-07-03,0.0,0.086,0.847,0.066,48.723,40.6586,186.205,4.6271,1.2167,3.4104
2001-07-05,0.0,0.052000000000000005,0.868,0.08,61.5744,50.2538,184.993,4.5566,1.4504,3.1062
2001-07-06,0.0,0.10099999999999999,0.831,0.067,74.6458,55.2567,183.9085,4.5968,1.8532,2.7436
2001-07-09,1.0,0.084,0.8220000000000001,0.095,87.7016,79.2127,181.8715,4.509,2.2287,2.2803
2001-07-10,0.0,0.083,0.8420000000000001,0.075,91.8275,89.4681,179.1845,4.1053,2.3821,1.7232
2001-07-11,1.0,0.11199999999999999,0.823,0.065,92.5871,94.424,176.6355,3.4804,2.3528,1.1276
2001-07-12,1.0,0.11599999999999999,0.81,0.07400000000000001,92.4343,91.5905,174.2735,2.8104,2.271,0.5394
2001-07-13,0.0,0.086,0.843,0.071,93.7053,91.7469,171.8805,2.0355,2.0639,-0.0283
2001-07-16,0.0,0.067,0.8759999999999999,0.057,95.0027,93.9657,169.9485,1.1757,1.72,-0.5443
2001-07-17,1.0,0.08,0.8690000000000001,0.051,92.7669,95.4033,168.114,0.0419,1.0162,-0.9743
2001-07-18,0.0,0.063,0.892,0.045,82.6909,95.6391,167.3485,-0.7004,0.528,-1.2284
2001-07-19,0.0,0.06,0.8740000000000001,0.066,64.8889,87.2582,167.2555,-1.3963,-0.0359,-1.3604
2001-07-20,0.0,0.11800000000000001,0.792,0.09,44.0266,65.1755,167.514,-2.1974,-0.8461,-1.3514
2001-07-23,0.0,0.091,0.78,0.129,28.6268,42.2331,168.522,-2.2906,-1.1507,-1.1399
2001-07-24,0.0,0.099,0.8490000000000001,0.051,18.4011,24.6714,169.8113,-1.9403,-1.0881,-0.8522
2001-07-25,0.0,0.105,0.8240000000000001,0.071,12.3624,18.9759,170.8893,-1.6555,-1.0753,-0.5801
2001-07-26,0.0,0.098,0.816,0.086,7.3842,11.5559,171.8183,-1.28,-0.9687,-0.3113
2001-07-27,0.0,0.08199999999999999,0.8390000000000001,0.079,13.0644,6.5554,172.7793,-0.6295,-0.5603,-0.0691
2001-07-30,0.0,0.063,0.8490000000000001,0.08800000000000001,30.2152,4.0414,173.512,-0.1005,-0.1714,0.0709
2001-07-31,0.0,0.055,0.867,0.078,58.185,28.5963,173.8165,0.4575,0.3437,0.1138
2001-08-01,0.0,0.078,0.852,0.071,77.978,58.0078,173.854,0.7802,0.7523,0.0279
2001-08-02,1.0,0.113,0.795,0.09300000000000001,87.6307,87.9509,173.617,0.7373,0.8975,-0.1602
2001-08-03,0.0,0.109,0.8340000000000001,0.057,84.8863,87.9754,172.324,0.3806,0.7652,-0.3846
2001-08-06,0.0,0.083,0.831,0.087,83.0399,86.9659,171.439,0.0543,0.6301,-0.5759
2001-08-07,0.0,0.10400000000000001,0.809,0.087,78.0257,79.7175,170.7247,-0.2137,0.5197,-0.7334
2001-08-08,0.0,0.083,0.845,0.07200000000000001,72.066,82.4362,170.0272,-0.5279,0.3354,-0.8633
2001-08-09,0.0,0.09,0.823,0.087,64.7233,71.9232,169.4112,-0.7818,0.1654,-0.9472
2001-08-10,0.0,0.081,0.866,0.053,65.205,61.8387,169.5562,-0.9743,0.0143,-0.9886
2001-08-13,0.0,0.09699999999999999,0.775,0.128,68.6751,60.4079,169.0635,-1.2839,-0.2918,-0.9921
2001-08-14,0.0,0.11,0.823,0.067,65.4382,73.3683,168.9145,-1.343,-0.4238,-0.9192
2001-08-15,0.0,0.11599999999999999,0.809,0.075,50.4503,72.2491,168.8175,-1.51,-0.6967,-0.8132
2001-08-16,0.0,0.113,0.8320000000000001,0.055,33.433,50.6973,169.0635,-1.865,-1.226,-0.639
2001-08-17,0.0,0.07200000000000001,0.8640000000000001,0.064,25.0005,28.4043,170.0995,-1.507,-1.1745,-0.3326
2001-08-20,0.0,0.08,0.8540000000000001,0.066,28.244,21.1973,171.0675,-1.3092,-1.2703,-0.0389
2001-08-21,0.0,0.075,0.865,0.06,32.2139,25.3999,172.1445,-1.0622,-1.3408,0.2786
2001-08-22,0.0,0.07400000000000001,0.8320000000000001,0.09300000000000001,31.3469,38.1347,173.214,-0.7237,-1.3376,0.6139
2001-08-23,0.0,0.11800000000000001,0.8009999999999999,0.081,18.9117,33.107,174.521,-0.2247,-1.1729,0.9482
2001-08-24,1.0,0.062,0.8740000000000001,0.064,10.7116,22.7989,175.412,-0.2392,-1.4807,1.2415
2001-08-27,0.0,0.096,0.838,0.066,7.5353,0.8293,176.634,0.317,-1.2947,1.6117
2001-08-28,0.0,0.10099999999999999,0.8140000000000001,0.085,12.4257,8.5066,177.591,0.9896,-0.9457,1.9353
2001-08-29,0.0,0.09300000000000001,0.831,0.076,14.4892,13.27,178.139,1.6699,-0.5018,2.1717
2001-08-30,0.0,0.096,0.8170000000000001,0.086,17.5549,15.5005,178.129,2.0007,-0.2965,2.2972
2001-08-31,1.0,0.087,0.866,0.048,25.9828,14.6971,178.396,2.3735,0.0022,2.3713
2001-09-04,0.0,0.061,0.8270000000000001,0.11199999999999999,42.5816,22.467,178.1861,2.603,0.2322,2.3708
2001-09-05,0.0,0.068,0.8640000000000001,0.068,63.2209,40.7845,177.6011,2.7226,0.4099,2.3127
2001-09-06,0.0,0.07200000000000001,0.88,0.048,79.4968,64.4934,177.6051,2.851,0.6408,2.2102
2001-09-07,0.0,0.073,0.8320000000000001,0.094,81.5947,84.385,177.4991,2.7881,0.738,2.05
2001-09-10,0.0,0.09300000000000001,0.8059999999999999,0.10099999999999999,71.7363,89.6121,177.1501,2.436,0.5705,1.8655
2001-09-17,0.0,0.175,0.708,0.11699999999999999,57.4819,70.7871,176.7561,2.1855,0.4626,1.7229
2001-09-18,0.0,0.08800000000000001,0.83,0.08199999999999999,50.7042,54.8096,176.3271,2.0712,0.4639,1.6073
2001-09-19,1.0,0.067,0.826,0.10800000000000001,46.7732,46.8489,175.9591,2.1476,0.6563,1.4913
2001-09-20,0.0,0.051,0.909,0.04,47.5434,50.454,175.7481,2.2689,0.9417,1.3272
2001-09-21,0.0,0.111,0.8220000000000001,0.067,50.6497,43.0168,175.1621,2.0884,0.9966,1.0918
2001-09-24,1.0,0.091,0.836,0.073,63.5219,49.1593,174.876,2.1013,1.2587,0.8426
2001-09-25,0.0,0.175,0.76,0.065,77.1006,59.7731,174.575,2.3337,1.8058,0.528
2001-09-26,0.0,0.106,0.838,0.055999999999999994,85.1632,81.6335,173.0255,2.0121,1.9355,0.0765
2001-09-27,0.0,0.11599999999999999,0.809,0.075,83.0062,89.8952,171.2945,1.4989,1.9063,-0.4074
2001-09-28,0.0,0.08199999999999999,0.851,0.067,75.9488,83.9609,169.2345,0.8384,1.7224,-0.8839
2001-10-01,0.0,0.122,0.782,0.096,73.7657,75.1625,167.3065,0.2632,1.5777,-1.3145
2001-10-02,0.0,0.135,0.7959999999999999,0.069,77.9564,68.723,165.9685,-0.2019,1.507,-1.709
2001-10-03,0.0,0.086,0.861,0.053,86.6902,77.4116,165.097,-0.6023,1.4835,-2.0857
2001-10-04,1.0,0.102,0.804,0.094,93.7479,87.7347,163.297,-1.2093,1.2472,-2.4566
2001-10-05,0.0,0.131,0.7979999999999999,0.071,96.4526,94.9242,162.002,-1.8872,0.8812,-2.7684
2001-10-08,0.0,0.08800000000000001,0.8,0.113,90.785,98.5847,161.366,-2.7565,0.2322,-2.9887
2001-10-09,0.0,0.139,0.804,0.057999999999999996,74.0984,95.849,161.1035,-3.5643,-0.5176,-3.0467
2001-10-10,1.0,0.095,0.8420000000000001,0.063,52.3834,77.9214,161.486,-3.8567,-0.9394,-2.9173
2001-10-11,1.0,0.127,0.8,0.073,38.481,48.5248,161.8435,-4.0624,-1.3799,-2.6825
2001-10-12,0.0,0.141,0.804,0.055,33.8106,30.7041,163.0095,-3.9145,-1.577,-2.3375
2001-10-15,0.0,0.16699999999999998,0.775,0.059000000000000004,31.3119,36.2141,164.5025,-3.5233,-1.58,-1.9432
2001-10-16,0.0,0.08199999999999999,0.851,0.066,24.8017,34.5136,165.924,-3.3005,-1.7522,-1.5482
2001-10-17,0.0,0.109,0.823,0.068,21.3863,23.2079,167.3418,-3.2527,-2.1425,-1.1102
2001-10-18,1.0,0.1,0.856,0.044000000000000004,23.2994,16.6835,169.5888,-2.3038,-1.7293,-0.5746
2001-10-19,0.0,0.081,0.846,0.073,23.4987,24.2674,171.4088,-1.494,-1.3518,-0.1422
2001-10-22,1.0,0.12,0.797,0.083,19.9284,28.9473,172.6698,-1.1412,-1.3369,0.1957
2001-10-23,0.0,0.094,0.8440000000000001,0.062,13.5085,17.2816,173.8902,-0.793,-1.3229,0.5299
2001-10-24,1.0,0.141,0.7829999999999999,0.077,11.8201,13.5564,174.8182,-0.3069,-1.1676,0.8607
2001-10-25,0.0,0.08,0.847,0.073,14.0076,9.6874,176.0557,0.4549,-0.6976,1.1526
2001-10-26,0.0,0.113,0.81,0.077,21.036,12.2166,176.6577,0.9487,-0.3782,1.327
2001-10-29,0.0,0.08800000000000001,0.85,0.062,33.0671,20.1188,176.9167,1.3779,-0.0436,1.4215
2001-10-30,0.0,0.13699999999999998,0.8109999999999999,0.052000000000000005,47.56,30.7725,176.7822,1.6505,0.2181,1.4324
2001-10-31,0.0,0.10300000000000001,0.825,0.07200000000000001,64.848,48.3101,176.511,1.6938,0.3158,1.3779
2001-11-01,1.0,0.106,0.826,0.068,74.3613,63.5974,176.216,1.7205,0.4215,1.2989
2001-11-02,0.0,0.09300000000000001,0.8170000000000001,0.09,79.7675,82.6365,175.83,1.7295,0.536,1.1936
2001-11-05,1.0,0.092,0.8290000000000001,0.079,77.9311,76.85,175.223,1.5826,0.523,1.0596
2001-11-06,1.0,0.105,0.818,0.076,79.4203,79.8159,174.539,1.2947,0.3659,0.9288
2001-11-07,0.0,0.078,0.82,0.102,76.6993,77.1274,173.94,1.2361,0.3988,0.8373
2001-11-08,0.0,0.113,0.85,0.038,74.0674,81.3175,173.202,0.9653,0.2276,0.7376
2001-11-09,0.0,0.122,0.7929999999999999,0.085,73.5253,71.6531,172.684,0.7807,0.0999,0.6807
2001-11-12,0.0,0.069,0.833,0.098,76.9324,69.2317,172.235,0.6956,0.0398,0.6557
2001-11-13,1.0,0.14400000000000002,0.79,0.065,78.515,79.6909,171.999,0.7224,0.0766,0.6458
2001-11-14,0.0,0.12300000000000001,0.7909999999999999,0.086,77.1354,81.8745,172.012,0.6047,-0.022,0.6266
2001-11-15,0.0,0.115,0.7859999999999999,0.099,67.1034,73.9796,171.993,0.4659,-0.1662,0.6321
2001-11-16,0.0,0.099,0.812,0.08900000000000001,55.8831,75.5521,172.136,0.3747,-0.299,0.6737
2001-11-19,1.0,0.09699999999999999,0.804,0.099,34.7858,51.7784,172.385,0.3445,-0.4039,0.7484
2001-11-20,0.0,0.1,0.8390000000000001,0.061,23.1563,40.3189,172.62,0.302,-0.5475,0.8494
2001-11-21,0.0,0.09300000000000001,0.816,0.091,17.8426,12.26,172.967,0.4846,-0.5017,0.9863
2001-11-23,0.0,0.094,0.8540000000000001,0.051,26.2454,16.8901,173.155,0.6739,-0.4378,1.1117
2001-11-26,1.0,0.149,0.78,0.07,36.9491,24.3776,173.305,0.8569,-0.3642,1.2212
2001-11-27,0.0,0.098,0.8170000000000001,0.085,45.9919,37.4686,173.51,1.1697,-0.1425,1.3122
2001-11-28,0.0,0.127,0.7909999999999999,0.08199999999999999,54.2945,49.001,173.35,1.4806,0.1328,1.3479
2001-11-29,0.0,0.11199999999999999,0.7829999999999999,0.105,64.0457,51.5061,172.931,1.4609,0.1462,1.3147
2001-11-30,1.0,0.084,0.843,0.073,75.1994,62.3765,172.418,1.4674,0.1893,1.2781
2001-12-03,0.0,0.08800000000000001,0.8290000000000001,0.083,81.269,78.2545,171.681,1.3821,0.1513,1.2308
2001-12-04,1.0,0.08,0.861,0.059000000000000004,80.4027,84.9673,171.084,1.2368,0.0439,1.1929
2001-12-05,1.0,0.085,0.828,0.087,80.0064,80.5854,170.844,1.0486,-0.1334,1.182
2001-12-06,0.0,0.095,0.836,0.069,78.1792,75.6556,170.476,0.9205,-0.2949,1.2153
2001-12-07,0.0,0.08900000000000001,0.76,0.152,74.0993,83.7782,170.279,0.8687,-0.4203,1.289
2001-12-10,0.0,0.081,0.7959999999999999,0.12300000000000001,61.1805,75.1039,170.292,0.7799,-0.6142,1.3941
2001-12-11,0.0,0.087,0.838,0.07400000000000001,50.6968,63.4158,170.507,0.6908,-0.8569,1.5477
2001-12-12,0.0,0.113,0.804,0.083,42.7625,45.0216,171.092,0.8673,-0.8945,1.7619
